datum,ockovaci_misto_id,ockovaci_misto_nazev,kraj_nuts_kod,kraj_nazev,cilove_ockovaci_misto_id,cilove_ockovaci_misto_nazev,cilovy_kraj_kod,cilovy_kraj_nazev,ockovaci_latka,vyrobce,akce,pocet_ampulek,pocet_davek
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,b61479a7-8702-4529-b0a0-d6f31e635199,"Luhačovice - Zdravotní středisko",CZ072,"Zlínský kraj",,,,,Comirnaty,Pfizer,Příjem,35,210
16.03.2021,e342972a-ccb3-4a9a-9a9f-ac95a11997eb,"Krajská nemocnice T. Bati, a. s.",CZ072,"Zlínský kraj",b61479a7-8702-4529-b0a0-d6f31e635199,"Luhačovice - Zdravotní středisko",CZ072,"Zlínský kraj",Comirnaty,Pfizer,Výdej,35,210
16.03.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",,,,,Comirnaty,Pfizer,Příjem,1170,7020
16.03.2021,e6d0a768-a1a5-4fc8-aada-081ecf2b68b0,"Oblastní nemocnice Příbram",CZ020,"Středočeský kraj",e8e63305-db89-43c6-8aa2-eeda1a4287ef,"Rehabilitační nemocnici Beroun",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,37,222
16.03.2021,e6d0a768-a1a5-4fc8-aada-081ecf2b68b0,"Oblastní nemocnice Příbram",CZ020,"Středočeský kraj",989b3700-401f-4700-a684-ae09d348a3c0,"Nemocnice Hořovice",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,23,138
16.03.2021,de1fc22a-e006-4725-8860-7534682fb18c,"Vojenská nemocnice Olomouc",CZ071,"Olomoucký kraj",,,,,Comirnaty,Pfizer,Příjem,195,1170
16.03.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",3ffb874d-db62-4e50-8c75-d819d283d160,"Moje Ambulance a.s. Havířov",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,16,96
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",77e3d92d-123b-452d-93ec-30afac4e2c0b,"Nemocnice s poliklinikou Karviná-Ráj, p.o. - pracoviště Karviná",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,96,576
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,VAXZEVRIA,AstraZeneca,Příjem,40,400
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",ac07c79a-c04b-4115-8f33-40041d2e2bc7,"Nemocnice Milosrdných bratří, p.o., mobilní očkovací tým Zahradníkova",CZ064,"Jihomoravský kraj","COVID-19 Vaccine Moderna",Moderna,Výdej,6,60
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj","COVID-19 Vaccine Moderna",Moderna,Výdej,29,290
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",,,,,Comirnaty,Pfizer,Příjem,975,5850
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",aa0a5675-d1ba-4282-9bbf-c36053f0e7c9,"Slezská nemocnice v Opavě, p.o.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,75,450
16.03.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",63a56753-7d68-44cb-a025-d605c6c8d307,"Nemocnice s poliklinikou Karviná-Ráj, p.o. - pracoviště Orlová",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,64,384
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",f1b3f2dc-c4d1-4f50-b79a-a48ed0c393d6,"Bílovecká nemocnice, a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,13,78
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",ae9c4f09-2a1d-41dd-bf45-f8864f24dd5c,"Karvinská hornická nemocnice a.s. Oddělení pracovního lékařství KHN",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,16,96
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",71b299fb-33f6-46b7-ae94-78815297125c,"Nemocnice AGEL Ostrava-Vítkovice a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,34,204
16.03.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",c2ec6521-6a37-44c7-a661-1370adbac9c5,"Bohumínská městská nemocnice, a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,18,108
16.03.2021,4c050cd4-6edf-4b4b-8034-8b731978b216,"Oblastní nemocnice Mladá Boleslav",CZ020,"Středočeský kraj",ff1d41dd-18a2-45ed-bfee-8b2ff0022633,"Nemocnice Brandýs nad Labem",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,64,384
16.03.2021,96d6fa7c-79b5-4f4e-9192-9ad7d1a332c7,"Oblastní nemocnice Kolín - sklad = DOČM",CZ020,"Středočeský kraj",718fcb7c-904e-41f3-9be6-15a75ef9b5e0,"Oblastní nemocnice Kolín - očkovací místo",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,293,1758
16.03.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,1,10
16.03.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",,,,,Comirnaty,Pfizer,Příjem,780,4680
16.03.2021,96d6fa7c-79b5-4f4e-9192-9ad7d1a332c7,"Oblastní nemocnice Kolín - sklad = DOČM",CZ020,"Středočeský kraj",,,,,Comirnaty,Pfizer,Příjem,585,3510
16.03.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,2,20
16.03.2021,02614fc8-a7d0-439d-8589-57c599cb495d,"Nemocnice Na Františku",CZ010,"Hlavní město Praha",b8a946ef-4994-4dcd-859e-09040f43a6d0,"RESPIMED s.r.o.",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,Výdej,10,60
16.03.2021,a2dce440-6580-4f31-9c03-bd832da754e3,"Velkokapacitní OČM Plzeňského kraje Plzeň-Skvrňany",CZ032,"Plzeňský kraj",333a11ee-363d-499f-90cb-9d61f62543cc,"Rokycanská nemocnice, a. s.",CZ032,"Plzeňský kraj",VAXZEVRIA,AstraZeneca,Výdej,16,160
16.03.2021,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",800e3522-2335-4e5c-bb6e-c219b5667f30,"KV ARÉNA OČKOVACÍ CENTRUM",CZ041,"Karlovarský kraj",VAXZEVRIA,AstraZeneca,Výdej,4,40
16.03.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",,,,,Comirnaty,Pfizer,Příjem,390,2340
16.03.2021,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",,,,,Comirnaty,Pfizer,Příjem,975,5850
16.03.2021,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",,,,,Comirnaty,Pfizer,Příjem,585,3510
16.03.2021,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",800e3522-2335-4e5c-bb6e-c219b5667f30,"KV ARÉNA OČKOVACÍ CENTRUM",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,Výdej,72,432
16.03.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",,,,,Comirnaty,Pfizer,Výdej,21,126
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",a8b62b00-0e64-4b8d-8202-316e0c00f809,"Nemocnice Rudolfa a Stefanie Benešov, a.s.",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,130,780
16.03.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",02614fc8-a7d0-439d-8589-57c599cb495d,"Nemocnice Na Františku",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,Výdej,20,120
16.03.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Příjem,975,5850
16.03.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,1,6
16.03.2021,334923b7-745e-4a7c-9460-6d7d39e59557,"Nemocnice pardubického kraje",CZ053,"Pardubický kraj",,,,,Comirnaty,Pfizer,Příjem,780,4680
16.03.2021,f61ca8f1-48b4-4381-86ca-e922e82b9066,"Zdravotní ústav se sídlem v Ústí nad Labem",CZ042,"Ústecký kraj",,,,,Comirnaty,Pfizer,Příjem,195,1170
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",,,,,VAXZEVRIA,AstraZeneca,Výdej,2,20
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
16.03.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",,,,,"COVID-19 Vaccine Moderna",Moderna,Výdej,5,50
