datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-12-12,CZ042,CZ0422,6019,5601,152
2020-12-12,CZ042,CZ0423,6829,6526,117
2020-12-12,CZ042,CZ0424,4244,3800,70
2020-12-12,CZ042,CZ0425,4984,4542,104
2020-12-12,CZ042,CZ0426,5425,4805,95
2020-12-12,CZ042,CZ0427,5990,5465,93
2020-12-12,CZ051,CZ0511,4751,4250,69
2020-12-12,CZ051,CZ0512,5259,4698,85
2020-12-12,CZ051,CZ0513,10868,9903,103
2020-12-12,CZ051,CZ0514,4715,4256,65
2020-12-12,CZ052,CZ0521,9251,8336,145
2020-12-12,CZ052,CZ0522,4369,3973,78
2020-12-12,CZ052,CZ0523,7225,6656,131
2020-12-12,CZ052,CZ0524,4465,3929,58
2020-12-12,CZ052,CZ0525,6186,5728,127
2020-12-12,CZ053,CZ0531,6835,6096,97
2020-12-12,CZ053,CZ0532,8900,8124,110
2020-12-12,CZ053,CZ0533,6099,5588,97
2020-12-12,CZ053,CZ0534,7593,7071,102
2020-12-12,CZ063,CZ0631,6757,5977,108
2020-12-12,CZ063,CZ0632,6480,6116,116
2020-12-12,CZ063,CZ0633,5161,4821,96
2020-12-12,CZ063,CZ0634,5991,5605,131
2020-12-12,CZ063,CZ0635,7599,7115,116
2020-12-12,CZ064,CZ0641,5339,4683,161
2020-12-12,CZ064,CZ0642,17488,15943,332
2020-12-12,CZ064,CZ0643,10336,9449,170
2020-12-12,CZ064,CZ0644,4424,3859,140
2020-12-12,CZ064,CZ0645,9077,8352,191
2020-12-12,CZ064,CZ0646,4281,3779,110
2020-12-12,CZ064,CZ0647,4647,4162,138
2020-12-12,CZ071,CZ0711,1928,1700,55
2020-12-12,CZ071,CZ0712,12616,11593,237
2020-12-12,CZ071,CZ0713,7057,6327,91
2020-12-12,CZ071,CZ0714,8064,7216,128
2020-12-12,CZ071,CZ0715,6155,5657,116
2020-12-12,CZ072,CZ0721,6960,6153,117
2020-12-12,CZ072,CZ0722,10533,9728,156
2020-12-12,CZ072,CZ0723,9233,8413,137
2020-12-12,CZ072,CZ0724,13073,11852,206
2020-12-12,CZ080,CZ0801,3947,3556,106
2020-12-12,CZ080,CZ0802,12291,11194,220
2020-12-12,CZ080,CZ0803,13622,12225,213
2020-12-12,CZ080,CZ0804,7445,6828,102
2020-12-12,CZ080,CZ0805,11546,10353,163
2020-12-12,CZ080,CZ0806,15268,13474,320
2020-12-12,,,29,1544,0
2020-12-13,CZ010,CZ0100,62976,60967,921
2020-12-13,CZ020,CZ020A,6828,6967,64
2020-12-13,CZ020,CZ020B,7536,7192,60
2020-12-13,CZ020,CZ020C,3152,2932,53
2020-12-13,CZ020,CZ0201,7132,6554,149
2020-12-13,CZ020,CZ0202,4512,4386,54
2020-12-13,CZ020,CZ0203,8163,7457,115
2020-12-13,CZ020,CZ0204,5785,5336,97
2020-12-13,CZ020,CZ0205,3883,3435,60
2020-12-13,CZ020,CZ0206,5562,5185,118
2020-12-13,CZ020,CZ0207,6608,6076,101
2020-12-13,CZ020,CZ0208,5156,4661,94
2020-12-13,CZ020,CZ0209,8622,8569,73
2020-12-13,CZ031,CZ0311,10352,10654,161
2020-12-13,CZ031,CZ0312,2370,2215,67
2020-12-13,CZ031,CZ0313,4940,4639,95
2020-12-13,CZ031,CZ0314,4206,3937,62
2020-12-13,CZ031,CZ0315,2615,2424,85
2020-12-13,CZ031,CZ0316,4063,3799,102
2020-12-13,CZ031,CZ0317,6240,5854,154
2020-12-13,CZ032,CZ0321,3344,3168,75
2020-12-13,CZ032,CZ0322,4539,4263,73
2020-12-13,CZ032,CZ0323,10361,9857,138
2020-12-13,CZ032,CZ0324,3588,3324,64
2020-12-13,CZ032,CZ0325,4453,4159,54
2020-12-13,CZ032,CZ0326,2289,2100,43
2020-12-13,CZ032,CZ0327,2403,2253,45
2020-12-13,CZ041,CZ0411,3228,2959,125
2020-12-13,CZ041,CZ0412,4643,4238,143
2020-12-13,CZ041,CZ0413,3960,3541,110
2020-12-13,CZ042,CZ0421,5821,5234,125
2020-12-13,CZ042,CZ0422,6040,5634,153
2020-12-13,CZ042,CZ0423,6830,6571,118
2020-12-13,CZ042,CZ0424,4253,3853,70
2020-12-13,CZ042,CZ0425,5013,4588,104
2020-12-13,CZ042,CZ0426,5460,4843,95
2020-12-13,CZ042,CZ0427,6014,5511,96
2020-12-13,CZ051,CZ0511,4757,4308,70
2020-12-13,CZ051,CZ0512,5270,4761,86
2020-12-13,CZ051,CZ0513,10925,10006,106
2020-12-13,CZ051,CZ0514,4727,4291,65
2020-12-13,CZ052,CZ0521,9284,8400,148
2020-12-13,CZ052,CZ0522,4373,4002,78
2020-12-13,CZ052,CZ0523,7254,6701,131
2020-12-13,CZ052,CZ0524,4516,3968,58
2020-12-13,CZ052,CZ0525,6209,5749,127
2020-12-13,CZ053,CZ0531,6862,6156,98
2020-12-13,CZ053,CZ0532,8940,8186,111
2020-12-13,CZ053,CZ0533,6106,5619,97
2020-12-13,CZ053,CZ0534,7603,7123,102
2020-12-13,CZ063,CZ0631,6859,6062,109
2020-12-13,CZ063,CZ0632,6528,6143,117
2020-12-13,CZ063,CZ0633,5167,4862,97
2020-12-13,CZ063,CZ0634,5997,5628,131
2020-12-13,CZ063,CZ0635,7616,7166,116
2020-12-13,CZ064,CZ0641,5357,4730,163
2020-12-13,CZ064,CZ0642,17550,16064,338
2020-12-13,CZ064,CZ0643,10368,9500,170
2020-12-13,CZ064,CZ0644,4445,3883,144
2020-12-13,CZ064,CZ0645,9091,8416,193
2020-12-13,CZ064,CZ0646,4291,3804,112
2020-12-13,CZ064,CZ0647,4661,4193,139
2020-12-13,CZ071,CZ0711,1966,1730,56
2020-12-13,CZ071,CZ0712,12679,11663,243
2020-12-13,CZ071,CZ0713,7063,6387,91
2020-12-13,CZ071,CZ0714,8079,7263,129
2020-12-13,CZ071,CZ0715,6166,5717,116
2020-12-13,CZ072,CZ0721,7001,6219,119
2020-12-13,CZ072,CZ0722,10581,9774,157
2020-12-13,CZ072,CZ0723,9264,8485,138
2020-12-13,CZ072,CZ0724,13177,11920,212
2020-12-13,CZ080,CZ0801,3961,3597,107
2020-12-13,CZ080,CZ0802,12332,11297,223
2020-12-13,CZ080,CZ0803,13698,12337,220
2020-12-13,CZ080,CZ0804,7481,6866,102
2020-12-13,CZ080,CZ0805,11603,10463,165
2020-12-13,CZ080,CZ0806,15349,13659,326
2020-12-13,,,29,1545,0
2020-12-14,CZ010,CZ0100,63407,61372,928
2020-12-14,CZ020,CZ020A,6887,7019,64
2020-12-14,CZ020,CZ020B,7584,7233,60
2020-12-14,CZ020,CZ020C,3190,2948,53
2020-12-14,CZ020,CZ0201,7205,6602,152
2020-12-14,CZ020,CZ0202,4566,4430,57
2020-12-14,CZ020,CZ0203,8313,7536,116
2020-12-14,CZ020,CZ0204,5829,5384,98
2020-12-14,CZ020,CZ0205,3936,3475,60
2020-12-14,CZ020,CZ0206,5602,5237,121
2020-12-14,CZ020,CZ0207,6711,6123,102
2020-12-14,CZ020,CZ0208,5204,4737,96
2020-12-14,CZ020,CZ0209,8671,8641,73
2020-12-14,CZ031,CZ0311,10401,10704,163
2020-12-14,CZ031,CZ0312,2377,2226,67
2020-12-14,CZ031,CZ0313,4962,4677,96
2020-12-14,CZ031,CZ0314,4237,3974,63
2020-12-14,CZ031,CZ0315,2632,2445,86
2020-12-14,CZ031,CZ0316,4085,3849,102
2020-12-14,CZ031,CZ0317,6285,5910,155
2020-12-14,CZ032,CZ0321,3362,3177,75
2020-12-14,CZ032,CZ0322,4568,4284,75
2020-12-14,CZ032,CZ0323,10467,9904,140
2020-12-14,CZ032,CZ0324,3642,3346,64
2020-12-14,CZ032,CZ0325,4504,4191,54
2020-12-14,CZ032,CZ0326,2327,2138,43
2020-12-14,CZ032,CZ0327,2441,2274,45
2020-12-14,CZ041,CZ0411,3247,2984,125
2020-12-14,CZ041,CZ0412,4660,4274,145
2020-12-14,CZ041,CZ0413,3971,3589,110
2020-12-14,CZ042,CZ0421,5890,5281,128
2020-12-14,CZ042,CZ0422,6082,5666,155
2020-12-14,CZ042,CZ0423,6878,6615,118
2020-12-14,CZ042,CZ0424,4290,3888,74
2020-12-14,CZ042,CZ0425,5030,4644,109
2020-12-14,CZ042,CZ0426,5483,4908,98
2020-12-14,CZ042,CZ0427,6086,5560,98
2020-12-14,CZ051,CZ0511,4808,4347,74
2020-12-14,CZ051,CZ0512,5330,4813,87
2020-12-14,CZ051,CZ0513,11065,10102,107
2020-12-14,CZ051,CZ0514,4775,4362,67
2020-12-14,CZ052,CZ0521,9391,8497,149
2020-12-14,CZ052,CZ0522,4445,4056,78
2020-12-14,CZ052,CZ0523,7325,6750,134
2020-12-14,CZ052,CZ0524,4562,4022,60
2020-12-14,CZ052,CZ0525,6268,5782,128
2020-12-14,CZ053,CZ0531,6951,6234,99
2020-12-14,CZ053,CZ0532,9034,8252,112
2020-12-14,CZ053,CZ0533,6161,5697,97
2020-12-14,CZ053,CZ0534,7653,7177,103
2020-12-14,CZ063,CZ0631,6950,6160,112
2020-12-14,CZ063,CZ0632,6553,6187,117
2020-12-14,CZ063,CZ0633,5201,4901,100
2020-12-14,CZ063,CZ0634,6015,5668,132
2020-12-14,CZ063,CZ0635,7653,7221,117
2020-12-14,CZ064,CZ0641,5411,4772,164
2020-12-14,CZ064,CZ0642,17660,16201,342
2020-12-14,CZ064,CZ0643,10430,9576,171
2020-12-14,CZ064,CZ0644,4482,3930,150
2020-12-14,CZ064,CZ0645,9172,8482,195
2020-12-14,CZ064,CZ0646,4374,3838,119
2020-12-14,CZ064,CZ0647,4696,4234,140
2020-12-14,CZ071,CZ0711,1972,1751,56
2020-12-14,CZ071,CZ0712,12844,11746,246
2020-12-14,CZ071,CZ0713,7141,6481,91
2020-12-14,CZ071,CZ0714,8176,7357,130
2020-12-14,CZ071,CZ0715,6205,5750,116
2020-12-14,CZ072,CZ0721,7101,6289,124
2020-12-14,CZ072,CZ0722,10637,9833,157
2020-12-14,CZ072,CZ0723,9317,8562,139
2020-12-14,CZ072,CZ0724,13251,12028,216
2020-12-14,CZ080,CZ0801,3982,3627,109
2020-12-14,CZ080,CZ0802,12493,11429,226
2020-12-14,CZ080,CZ0803,13869,12499,222
2020-12-14,CZ080,CZ0804,7550,6935,102
2020-12-14,CZ080,CZ0805,11746,10553,170
2020-12-14,CZ080,CZ0806,15556,13848,330
2020-12-14,,,29,1548,0
2020-12-15,CZ010,CZ0100,64236,61587,935
2020-12-15,CZ020,CZ020A,7003,7043,65
2020-12-15,CZ020,CZ020B,7660,7255,60
2020-12-15,CZ020,CZ020C,3230,2954,53
2020-12-15,CZ020,CZ0201,7284,6617,153
2020-12-15,CZ020,CZ0202,4631,4436,57
2020-12-15,CZ020,CZ0203,8437,7564,118
2020-12-15,CZ020,CZ0204,5908,5393,98
2020-12-15,CZ020,CZ0205,4006,3498,61
2020-12-15,CZ020,CZ0206,5694,5256,122
2020-12-15,CZ020,CZ0207,6816,6145,105
2020-12-15,CZ020,CZ0208,5281,4756,98
2020-12-15,CZ020,CZ0209,8801,8674,75
2020-12-15,CZ031,CZ0311,10459,10709,164
2020-12-15,CZ031,CZ0312,2393,2229,67
2020-12-15,CZ031,CZ0313,5029,4679,97
2020-12-15,CZ031,CZ0314,4306,3979,64
2020-12-15,CZ031,CZ0315,2659,2450,86
2020-12-15,CZ031,CZ0316,4131,3859,104
2020-12-15,CZ031,CZ0317,6348,5917,157
2020-12-15,CZ032,CZ0321,3389,3194,75
2020-12-15,CZ032,CZ0322,4613,4291,76
2020-12-15,CZ032,CZ0323,10590,9940,141
2020-12-15,CZ032,CZ0324,3693,3352,65
2020-12-15,CZ032,CZ0325,4560,4200,54
2020-12-15,CZ032,CZ0326,2352,2140,43
2020-12-15,CZ032,CZ0327,2486,2277,46
2020-12-15,CZ041,CZ0411,3281,2989,125
2020-12-15,CZ041,CZ0412,4702,4301,145
2020-12-15,CZ041,CZ0413,4015,3609,110
2020-12-15,CZ042,CZ0421,5997,5310,129
2020-12-15,CZ042,CZ0422,6117,5684,156
2020-12-15,CZ042,CZ0423,6938,6617,120
2020-12-15,CZ042,CZ0424,4382,3900,75
2020-12-15,CZ042,CZ0425,5082,4670,110
2020-12-15,CZ042,CZ0426,5577,4946,99
2020-12-15,CZ042,CZ0427,6213,5587,99
2020-12-15,CZ051,CZ0511,4881,4365,76
2020-12-15,CZ051,CZ0512,5433,4826,89
2020-12-15,CZ051,CZ0513,11247,10145,109
2020-12-15,CZ051,CZ0514,4854,4387,69
2020-12-15,CZ052,CZ0521,9515,8545,151
2020-12-15,CZ052,CZ0522,4477,4074,78
2020-12-15,CZ052,CZ0523,7384,6775,135
2020-12-15,CZ052,CZ0524,4647,4079,60
2020-12-15,CZ052,CZ0525,6343,5799,129
2020-12-15,CZ053,CZ0531,7035,6254,101
2020-12-15,CZ053,CZ0532,9175,8274,112
2020-12-15,CZ053,CZ0533,6252,5712,99
2020-12-15,CZ053,CZ0534,7744,7196,103
2020-12-15,CZ063,CZ0631,6999,6233,113
2020-12-15,CZ063,CZ0632,6687,6217,117
2020-12-15,CZ063,CZ0633,5227,4906,101
2020-12-15,CZ063,CZ0634,6071,5680,133
2020-12-15,CZ063,CZ0635,7743,7230,117
2020-12-15,CZ064,CZ0641,5491,4783,167
2020-12-15,CZ064,CZ0642,17838,16241,345
2020-12-15,CZ064,CZ0643,10565,9604,172
2020-12-15,CZ064,CZ0644,4549,3952,151
2020-12-15,CZ064,CZ0645,9252,8493,197
2020-12-15,CZ064,CZ0646,4452,3850,119
2020-12-15,CZ064,CZ0647,4764,4252,140
2020-12-15,CZ071,CZ0711,1985,1754,57
2020-12-15,CZ071,CZ0712,13000,11779,247
2020-12-15,CZ071,CZ0713,7262,6506,94
2020-12-15,CZ071,CZ0714,8319,7366,132
2020-12-15,CZ071,CZ0715,6253,5779,117
2020-12-15,CZ072,CZ0721,7237,6312,126
2020-12-15,CZ072,CZ0722,10746,9866,157
2020-12-15,CZ072,CZ0723,9462,8591,142
2020-12-15,CZ072,CZ0724,13507,12067,221
2020-12-15,CZ080,CZ0801,4035,3641,114
2020-12-15,CZ080,CZ0802,12674,11463,233
2020-12-15,CZ080,CZ0803,14062,12563,224
2020-12-15,CZ080,CZ0804,7736,6966,103
2020-12-15,CZ080,CZ0805,11910,10646,172
2020-12-15,CZ080,CZ0806,15909,13928,333
2020-12-15,,,29,1562,0
2020-12-16,CZ010,CZ0100,64995,61722,943
2020-12-16,CZ020,CZ020A,7075,7075,65
2020-12-16,CZ020,CZ020B,7764,7268,60
2020-12-16,CZ020,CZ020C,3258,2955,54
2020-12-16,CZ020,CZ0201,7347,6650,158
2020-12-16,CZ020,CZ0202,4692,4446,57
2020-12-16,CZ020,CZ0203,8543,7580,119
2020-12-16,CZ020,CZ0204,5963,5405,98
2020-12-16,CZ020,CZ0205,4062,3517,61
2020-12-16,CZ020,CZ0206,5795,5267,123
2020-12-16,CZ020,CZ0207,6908,6154,108
2020-12-16,CZ020,CZ0208,5387,4766,98
2020-12-16,CZ020,CZ0209,8907,8692,76
2020-12-16,CZ031,CZ0311,10600,10711,166
2020-12-16,CZ031,CZ0312,2430,2231,68
2020-12-16,CZ031,CZ0313,5098,4682,99
2020-12-16,CZ031,CZ0314,4348,3983,66
2020-12-16,CZ031,CZ0315,2678,2453,86
2020-12-16,CZ031,CZ0316,4178,3861,104
2020-12-16,CZ031,CZ0317,6447,5932,160
2020-12-16,CZ032,CZ0321,3413,3194,76
2020-12-16,CZ032,CZ0322,4675,4293,76
2020-12-16,CZ032,CZ0323,10708,9990,141
2020-12-16,CZ032,CZ0324,3730,3357,66
2020-12-16,CZ032,CZ0325,4613,4220,55
2020-12-16,CZ032,CZ0326,2382,2142,43
2020-12-16,CZ032,CZ0327,2528,2283,46
2020-12-16,CZ041,CZ0411,3325,2999,126
2020-12-16,CZ041,CZ0412,4768,4307,145
2020-12-16,CZ041,CZ0413,4107,3615,111
2020-12-16,CZ042,CZ0421,6111,5325,130
2020-12-16,CZ042,CZ0422,6161,5698,156
2020-12-16,CZ042,CZ0423,7080,6624,122
2020-12-16,CZ042,CZ0424,4416,3907,75
2020-12-16,CZ042,CZ0425,5121,4685,111
2020-12-16,CZ042,CZ0426,5717,4966,100
2020-12-16,CZ042,CZ0427,6330,5606,102
2020-12-16,CZ051,CZ0511,4967,4379,76
2020-12-16,CZ051,CZ0512,5540,4833,92
2020-12-16,CZ051,CZ0513,11472,10176,113
2020-12-16,CZ051,CZ0514,4910,4396,70
2020-12-16,CZ052,CZ0521,9698,8581,152
2020-12-16,CZ052,CZ0522,4537,4084,78
2020-12-16,CZ052,CZ0523,7442,6791,135
2020-12-16,CZ052,CZ0524,4741,4091,61
2020-12-16,CZ052,CZ0525,6419,5805,129
2020-12-16,CZ053,CZ0531,7172,6279,101
2020-12-16,CZ053,CZ0532,9364,8321,112
2020-12-16,CZ053,CZ0533,6326,5718,101
2020-12-16,CZ053,CZ0534,7816,7203,104
2020-12-16,CZ063,CZ0631,7119,6298,115
2020-12-16,CZ063,CZ0632,6697,6230,117
2020-12-16,CZ063,CZ0633,5295,4937,102
2020-12-16,CZ063,CZ0634,6094,5684,133
2020-12-16,CZ063,CZ0635,7830,7232,120
2020-12-16,CZ064,CZ0641,5535,4794,167
2020-12-16,CZ064,CZ0642,18072,16277,348
2020-12-16,CZ064,CZ0643,10690,9623,175
2020-12-16,CZ064,CZ0644,4617,3964,153
2020-12-16,CZ064,CZ0645,9301,8500,200
2020-12-16,CZ064,CZ0646,4538,3854,123
2020-12-16,CZ064,CZ0647,4835,4265,142
2020-12-16,CZ071,CZ0711,2031,1755,59
2020-12-16,CZ071,CZ0712,13159,11804,249
2020-12-16,CZ071,CZ0713,7368,6515,94
2020-12-16,CZ071,CZ0714,8473,7380,133
2020-12-16,CZ071,CZ0715,6314,5780,117
2020-12-16,CZ072,CZ0721,7351,6358,127
2020-12-16,CZ072,CZ0722,10814,9899,159
2020-12-16,CZ072,CZ0723,9687,8634,143
2020-12-16,CZ072,CZ0724,13671,12125,225
2020-12-16,CZ080,CZ0801,4135,3650,115
2020-12-16,CZ080,CZ0802,12902,11491,237
2020-12-16,CZ080,CZ0803,14334,12610,226
2020-12-16,CZ080,CZ0804,7839,6990,110
2020-12-16,CZ080,CZ0805,12092,10699,173
2020-12-16,CZ080,CZ0806,16303,13987,339
2020-12-16,,,29,1573,0
2020-12-17,CZ010,CZ0100,65821,62294,952
2020-12-17,CZ020,CZ020A,7186,7162,66
2020-12-17,CZ020,CZ020B,7862,7359,62
2020-12-17,CZ020,CZ020C,3294,2979,55
2020-12-17,CZ020,CZ0201,7465,6734,159
2020-12-17,CZ020,CZ0202,4758,4518,57
2020-12-17,CZ020,CZ0203,8648,7699,120
2020-12-17,CZ020,CZ0204,6036,5476,100
2020-12-17,CZ020,CZ0205,4135,3599,61
2020-12-17,CZ020,CZ0206,5884,5347,123
2020-12-17,CZ020,CZ0207,6988,6246,108
2020-12-17,CZ020,CZ0208,5492,4829,99
2020-12-17,CZ020,CZ0209,9043,8794,77
2020-12-17,CZ031,CZ0311,10687,10779,166
2020-12-17,CZ031,CZ0312,2438,2248,68
2020-12-17,CZ031,CZ0313,5155,4750,99
2020-12-17,CZ031,CZ0314,4401,4026,67
2020-12-17,CZ031,CZ0315,2698,2467,86
2020-12-17,CZ031,CZ0316,4187,3898,105
2020-12-17,CZ031,CZ0317,6472,6000,161
2020-12-17,CZ032,CZ0321,3450,3213,77
2020-12-17,CZ032,CZ0322,4712,4336,78
2020-12-17,CZ032,CZ0323,10838,10081,141
2020-12-17,CZ032,CZ0324,3831,3388,68
2020-12-17,CZ032,CZ0325,4676,4264,55
2020-12-17,CZ032,CZ0326,2403,2179,43
2020-12-17,CZ032,CZ0327,2588,2305,47
2020-12-17,CZ041,CZ0411,3358,3033,127
2020-12-17,CZ041,CZ0412,4879,4341,148
2020-12-17,CZ041,CZ0413,4214,3658,111
2020-12-17,CZ042,CZ0421,6186,5411,131
2020-12-17,CZ042,CZ0422,6203,5732,156
2020-12-17,CZ042,CZ0423,7167,6705,123
2020-12-17,CZ042,CZ0424,4540,3971,75
2020-12-17,CZ042,CZ0425,5187,4756,116
2020-12-17,CZ042,CZ0426,5819,5043,102
2020-12-17,CZ042,CZ0427,6418,5656,104
2020-12-17,CZ051,CZ0511,5032,4407,77
2020-12-17,CZ051,CZ0512,5635,4907,93
2020-12-17,CZ051,CZ0513,11631,10289,115
2020-12-17,CZ051,CZ0514,4966,4457,70
2020-12-17,CZ052,CZ0521,9861,8674,153
2020-12-17,CZ052,CZ0522,4587,4123,79
2020-12-17,CZ052,CZ0523,7517,6845,135
2020-12-17,CZ052,CZ0524,4826,4135,61
2020-12-17,CZ052,CZ0525,6483,5849,130
2020-12-17,CZ053,CZ0531,7256,6365,101
2020-12-17,CZ053,CZ0532,9536,8423,112
2020-12-17,CZ053,CZ0533,6387,5765,102
2020-12-17,CZ053,CZ0534,7892,7269,105
2020-12-17,CZ063,CZ0631,7178,6404,122
2020-12-17,CZ063,CZ0632,6786,6274,117
2020-12-17,CZ063,CZ0633,5343,4963,102
2020-12-17,CZ063,CZ0634,6103,5739,133
2020-12-17,CZ063,CZ0635,7924,7315,122
2020-12-17,CZ064,CZ0641,5577,4864,169
2020-12-17,CZ064,CZ0642,18179,16487,349
2020-12-17,CZ064,CZ0643,10767,9753,178
2020-12-17,CZ064,CZ0644,4672,4037,155
2020-12-17,CZ064,CZ0645,9364,8573,200
2020-12-17,CZ064,CZ0646,4596,3926,123
2020-12-17,CZ064,CZ0647,4882,4327,143
2020-12-17,CZ071,CZ0711,2056,1783,60
2020-12-17,CZ071,CZ0712,13328,11908,251
2020-12-17,CZ071,CZ0713,7471,6598,94
2020-12-17,CZ071,CZ0714,8583,7510,133
2020-12-17,CZ071,CZ0715,6398,5846,118
2020-12-17,CZ072,CZ0721,7446,6487,131
2020-12-17,CZ072,CZ0722,10918,9989,160
2020-12-17,CZ072,CZ0723,9826,8758,145
2020-12-17,CZ072,CZ0724,13797,12335,228
2020-12-17,CZ080,CZ0801,4170,3677,117
2020-12-17,CZ080,CZ0802,13147,11652,241
2020-12-17,CZ080,CZ0803,14531,12740,230
2020-12-17,CZ080,CZ0804,8008,7063,112
2020-12-17,CZ080,CZ0805,12278,10812,176
2020-12-17,CZ080,CZ0806,16603,14138,345
2020-12-17,,,29,1589,0
2020-12-18,CZ010,CZ0100,66647,62836,960
2020-12-18,CZ020,CZ020A,7287,7239,66
2020-12-18,CZ020,CZ020B,7963,7412,63
2020-12-18,CZ020,CZ020C,3330,3012,55
2020-12-18,CZ020,CZ0201,7557,6820,162
2020-12-18,CZ020,CZ0202,4842,4578,57
2020-12-18,CZ020,CZ0203,8790,7801,122
2020-12-18,CZ020,CZ0204,6106,5549,101
2020-12-18,CZ020,CZ0205,4190,3657,62
2020-12-18,CZ020,CZ0206,5966,5405,126
2020-12-18,CZ020,CZ0207,7105,6320,110
2020-12-18,CZ020,CZ0208,5576,4884,99
2020-12-18,CZ020,CZ0209,9189,8871,79
2020-12-18,CZ031,CZ0311,10834,10858,166
2020-12-18,CZ031,CZ0312,2474,2266,68
2020-12-18,CZ031,CZ0313,5230,4792,100
2020-12-18,CZ031,CZ0314,4461,4067,68
2020-12-18,CZ031,CZ0315,2723,2494,86
2020-12-18,CZ031,CZ0316,4195,3940,108
2020-12-18,CZ031,CZ0317,6519,6069,166
2020-12-18,CZ032,CZ0321,3494,3219,77
2020-12-18,CZ032,CZ0322,4761,4377,78
2020-12-18,CZ032,CZ0323,10971,10166,144
2020-12-18,CZ032,CZ0324,3907,3415,68
2020-12-18,CZ032,CZ0325,4728,4288,55
2020-12-18,CZ032,CZ0326,2451,2183,43
2020-12-18,CZ032,CZ0327,2632,2327,47
2020-12-18,CZ041,CZ0411,3423,3047,127
2020-12-18,CZ041,CZ0412,4943,4400,148
2020-12-18,CZ041,CZ0413,4290,3720,111
2020-12-18,CZ042,CZ0421,6251,5495,132
2020-12-18,CZ042,CZ0422,6256,5777,156
2020-12-18,CZ042,CZ0423,7248,6765,124
2020-12-18,CZ042,CZ0424,4613,4031,78
2020-12-18,CZ042,CZ0425,5241,4812,118
2020-12-18,CZ042,CZ0426,5894,5138,103
2020-12-18,CZ042,CZ0427,6525,5720,104
2020-12-18,CZ051,CZ0511,5117,4492,77
2020-12-18,CZ051,CZ0512,5722,4965,94
2020-12-18,CZ051,CZ0513,11778,10413,115
2020-12-18,CZ051,CZ0514,5019,4507,70
2020-12-18,CZ052,CZ0521,9971,8775,153
2020-12-18,CZ052,CZ0522,4654,4176,79
2020-12-18,CZ052,CZ0523,7565,6920,136
2020-12-18,CZ052,CZ0524,4904,4216,61
2020-12-18,CZ052,CZ0525,6548,5895,131
2020-12-18,CZ053,CZ0531,7353,6440,103
2020-12-18,CZ053,CZ0532,9701,8544,112
2020-12-18,CZ053,CZ0533,6486,5832,105
2020-12-18,CZ053,CZ0534,7965,7350,105
2020-12-18,CZ063,CZ0631,7317,6471,123
2020-12-18,CZ063,CZ0632,6892,6338,118
2020-12-18,CZ063,CZ0633,5379,5011,102
2020-12-18,CZ063,CZ0634,6257,5780,133
2020-12-18,CZ063,CZ0635,8027,7380,123
2020-12-18,CZ064,CZ0641,5717,4952,172
2020-12-18,CZ064,CZ0642,18629,16660,355
2020-12-18,CZ064,CZ0643,11017,9866,178
2020-12-18,CZ064,CZ0644,4785,4110,157
2020-12-18,CZ064,CZ0645,9452,8671,200
2020-12-18,CZ064,CZ0646,4684,3969,123
2020-12-18,CZ064,CZ0647,4942,4388,144
2020-12-18,CZ071,CZ0711,2073,1813,61
2020-12-18,CZ071,CZ0712,13488,12045,251
2020-12-18,CZ071,CZ0713,7554,6681,95
2020-12-18,CZ071,CZ0714,8700,7637,134
2020-12-18,CZ071,CZ0715,6440,5895,119
2020-12-18,CZ072,CZ0721,7566,6586,131
2020-12-18,CZ072,CZ0722,11043,10069,162
2020-12-18,CZ072,CZ0723,9933,8827,151
2020-12-18,CZ072,CZ0724,13995,12450,229
2020-12-18,CZ080,CZ0801,4257,3737,118
2020-12-18,CZ080,CZ0802,13313,11776,243
2020-12-18,CZ080,CZ0803,14830,12986,234
2020-12-18,CZ080,CZ0804,8120,7159,114
2020-12-18,CZ080,CZ0805,12499,10976,178
2020-12-18,CZ080,CZ0806,17042,14411,351
2020-12-18,,,29,1597,0
2020-12-19,CZ010,CZ0100,67418,63344,972
2020-12-19,CZ020,CZ020A,7365,7305,67
2020-12-19,CZ020,CZ020B,8038,7487,63
2020-12-19,CZ020,CZ020C,3343,3052,55
2020-12-19,CZ020,CZ0201,7605,6881,167
2020-12-19,CZ020,CZ0202,4879,4611,57
2020-12-19,CZ020,CZ0203,8853,7891,122
2020-12-19,CZ020,CZ0204,6153,5611,105
2020-12-19,CZ020,CZ0205,4235,3719,62
2020-12-19,CZ020,CZ0206,6041,5455,126
2020-12-19,CZ020,CZ0207,7176,6413,111
2020-12-19,CZ020,CZ0208,5655,4934,99
2020-12-19,CZ020,CZ0209,9301,8972,79
2020-12-19,CZ031,CZ0311,10882,10911,168
2020-12-19,CZ031,CZ0312,2489,2289,68
2020-12-19,CZ031,CZ0313,5247,4828,100
2020-12-19,CZ031,CZ0314,4474,4114,68
2020-12-19,CZ031,CZ0315,2735,2510,86
2020-12-19,CZ031,CZ0316,4260,3957,108
2020-12-19,CZ031,CZ0317,6552,6111,169
2020-12-19,CZ032,CZ0321,3509,3242,78
2020-12-19,CZ032,CZ0322,4791,4415,81
2020-12-19,CZ032,CZ0323,11049,10223,145
